19,Igor Kunitsyn,0-40,20,1,0,2,-1
19,Igor Kunitsyn,15-0,20,1,.65714288,35,1.14972764168
19,Igor Kunitsyn,15-15,20,1,.52631581,19,-1
19,Igor Kunitsyn,15-30,20,1,.2857143,14,-1
19,Igor Kunitsyn,15-40,20,1,.60000002,10,-1
19,Igor Kunitsyn,30-0,20,1,.73913044,23,-1
19,Igor Kunitsyn,30-15,20,1,.4375,16,-1
19,Igor Kunitsyn,30-30,20,1,.76923078,13,-1
19,Igor Kunitsyn,30-40,20,1,.44444445,9,-1
19,Igor Kunitsyn,40-0,20,1,.70588237,17,-1
19,Igor Kunitsyn,40-15,20,1,.66666669,12,-1
19,Igor Kunitsyn,40-30,20,1,.64285713,14,-1
19,Igor Kunitsyn,40-40,20,1,.55555558,9,-1
19,Igor Kunitsyn,40-50,20,1,.40000001,5,-1
19,Igor Kunitsyn,50-40,20,1,.66666669,6,-1
22,Julien Benneteau,0-0,20,1,.66748768,406,1.43230836079
22,Julien Benneteau,0-15,20,1,.61481482,135,1.2129903875
22,Julien Benneteau,0-30,20,1,.67307693,52,0.979438238975
22,Julien Benneteau,0-40,20,1,.41176471,17,-1
22,Julien Benneteau,15-0,20,1,.63468635,271,1.02937101803
22,Julien Benneteau,15-15,20,1,.65934068,182,1.42382458074
22,Julien Benneteau,15-30,20,1,.64948452,97,1.40025472086
22,Julien Benneteau,15-40,20,1,.63414633,41,1.3224931435
22,Julien Benneteau,30-0,20,1,.65697676,172,0.943173333838
22,Julien Benneteau,30-15,20,1,.61452514,179,0.943443565383
22,Julien Benneteau,30-30,20,1,.58333331,132,0.811557646844
22,Julien Benneteau,30-40,20,1,.51851851,81,0.552440237021
22,Julien Benneteau,40-0,20,1,.68141592,113,0.865464781146
22,Julien Benneteau,40-15,20,1,.65753424,146,1.0875209272
22,Julien Benneteau,40-30,20,1,.56692916,127,0.553882321277
22,Julien Benneteau,40-40,20,1,.64948452,97,1.43145321069
22,Julien Benneteau,40-50,20,1,.59183675,49,1.04426570946
22,Julien Benneteau,50-40,20,1,.64102566,78,1.25518213331
24,Andre Ghem,0-0,20,1,.69999999,10,-1
24,Andre Ghem,0-15,20,1,.66666669,3,-1
24,Andre Ghem,0-30,20,1,0,1,-1
24,Andre Ghem,0-40,20,1,1,1,-1
24,Andre Ghem,15-0,20,1,.71428573,7,-1
24,Andre Ghem,15-15,20,1,.25,4,-1
24,Andre Ghem,15-30,20,1,.33333334,3,-1
24,Andre Ghem,15-40,20,1,1,3,-1
24,Andre Ghem,30-0,20,1,.60000002,5,-1
24,Andre Ghem,30-15,20,1,1,3,-1
24,Andre Ghem,30-30,20,1,1,1,-1
24,Andre Ghem,30-40,20,1,0,3,-1
24,Andre Ghem,40-0,20,1,.66666669,3,-1
24,Andre Ghem,40-15,20,1,.5,4,-1
24,Andre Ghem,40-30,20,1,.33333334,3,-1
24,Andre Ghem,40-40,20,1,0,2,-1
24,Andre Ghem,40-50,20,1,1,2,-1
24,Andre Ghem,50-40,20,1,.5,2,-1
25,Andrea Arnaboldi,0-0,20,1,.39285713,28,-1
25,Andrea Arnaboldi,0-15,20,1,.64705884,17,-1
25,Andrea Arnaboldi,0-30,20,1,.5,6,-1
25,Andrea Arnaboldi,0-40,20,1,.66666669,3,-1
25,Andrea Arnaboldi,15-0,20,1,.63636363,11,-1
25,Andrea Arnaboldi,15-15,20,1,.53333336,15,-1
25,Andrea Arnaboldi,15-30,20,1,.80000001,10,-1
25,Andrea Arnaboldi,15-40,20,1,.75,4,-1
25,Andrea Arnaboldi,30-0,20,1,.5714286,7,-1
25,Andrea Arnaboldi,30-15,20,1,.72727275,11,-1
25,Andrea Arnaboldi,30-30,20,1,.63636363,11,-1
25,Andrea Arnaboldi,30-40,20,1,.5714286,7,-1
25,Andrea Arnaboldi,40-0,20,1,.75,4,-1
25,Andrea Arnaboldi,40-15,20,1,.55555558,9,-1
25,Andrea Arnaboldi,40-30,20,1,.63636363,11,-1
25,Andrea Arnaboldi,40-40,20,1,.5,8,-1
25,Andrea Arnaboldi,40-50,20,1,.5,6,-1
25,Andrea Arnaboldi,50-40,20,1,.5,6,-1
31,Igor Andreev,0-0,20,1,.71698111,53,1.85556249861
31,Igor Andreev,0-15,20,1,.46666667,15,-1
31,Igor Andreev,0-30,20,1,.5,8,-1
31,Igor Andreev,0-40,20,1,.5,4,-1
31,Igor Andreev,15-0,20,1,.55263156,38,0.589595261097
31,Igor Andreev,15-15,20,1,.75,24,-1
31,Igor Andreev,15-30,20,1,.80000001,10,-1
31,Igor Andreev,15-40,20,1,.5,4,-1
31,Igor Andreev,30-0,20,1,.71428573,21,-1
31,Igor Andreev,30-15,20,1,.83333331,24,-1
31,Igor Andreev,30-30,20,1,.58333331,12,-1
31,Igor Andreev,30-40,20,1,.5714286,7,-1
31,Igor Andreev,40-0,20,1,.60000002,15,-1
31,Igor Andreev,40-15,20,1,.73076922,26,-1
31,Igor Andreev,40-30,20,1,.42857143,14,-1
31,Igor Andreev,40-40,20,1,.83333331,12,-1
31,Igor Andreev,40-50,20,1,.33333334,3,-1
31,Igor Andreev,50-40,20,1,.30000001,10,-1
41,Nikolay Davydenko,0-0,20,1,.61609906,323,0.992847081754
41,Nikolay Davydenko,0-15,20,1,.57258064,124,0.944170454814
41,Nikolay Davydenko,0-30,20,1,.6226415,53,0.7093258202
41,Nikolay Davydenko,0-40,20,1,.64999998,20,-1
41,Nikolay Davydenko,15-0,20,1,.58499998,200,0.76307503487
41,Nikolay Davydenko,15-15,20,1,.66233766,154,1.43923022269
41,Nikolay Davydenko,15-30,20,1,.62352943,85,1.17950268068
41,Nikolay Davydenko,15-40,20,1,.53333336,45,0.753086536551
41,Nikolay Davydenko,30-0,20,1,.58119661,117,0.41466794141
41,Nikolay Davydenko,30-15,20,1,.59602648,151,0.823721905399
41,Nikolay Davydenko,30-30,20,1,.64035088,114,1.17085433928
41,Nikolay Davydenko,30-40,20,1,.66153848,65,1.29255427629
41,Nikolay Davydenko,40-0,20,1,.63235295,68,0.515739040128
41,Nikolay Davydenko,40-15,20,1,.64347827,115,1.00358839796
41,Nikolay Davydenko,40-30,20,1,.64035088,114,1.04350270565
41,Nikolay Davydenko,40-40,20,1,.48809522,84,0.459631671476
41,Nikolay Davydenko,40-50,20,1,.60784316,51,1.12317055055
41,Nikolay Davydenko,50-40,20,1,.63492066,63,1.22555826257
42,Renzo Olivo,0-0,20,1,.88235295,17,-1
42,Renzo Olivo,0-15,20,1,.5,2,-1
42,Renzo Olivo,0-30,20,1,0,1,-1
42,Renzo Olivo,0-40,20,1,0,1,-1
42,Renzo Olivo,15-0,20,1,.53333336,15,-1
42,Renzo Olivo,15-15,20,1,.5,8,-1
42,Renzo Olivo,15-30,20,1,.5,4,-1
42,Renzo Olivo,15-40,20,1,0,2,-1
42,Renzo Olivo,30-0,20,1,.375,8,-1
42,Renzo Olivo,30-15,20,1,.66666669,9,-1
42,Renzo Olivo,30-30,20,1,.2,5,-1
42,Renzo Olivo,30-40,20,1,.25,4,-1
42,Renzo Olivo,40-0,20,1,.66666669,3,-1
42,Renzo Olivo,40-15,20,1,.71428573,7,-1
42,Renzo Olivo,40-30,20,1,.33333334,3,-1
42,Renzo Olivo,40-40,20,1,.66666669,3,-1
42,Renzo Olivo,40-50,20,1,1,1,-1
42,Renzo Olivo,50-40,20,1,0,3,-1
47,Thanasi Kokkinakis,0-0,20,1,.52941179,102,0.2515215013
47,Thanasi Kokkinakis,0-15,20,1,.64583331,48,1.41042261879
47,Thanasi Kokkinakis,0-30,20,1,.35294119,17,-1
47,Thanasi Kokkinakis,0-40,20,1,.54545456,11,-1
47,Thanasi Kokkinakis,15-0,20,1,.68518519,54,1.30002146495
47,Thanasi Kokkinakis,15-15,20,1,.75,48,1.88984871939
47,Thanasi Kokkinakis,15-30,20,1,.77777779,18,-1
